Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.5364,1.2019,-2.9575,-2.9575,-1.2473,-2.9575,-2.3947,0.087,-8.496,-8.496,-0.2119,-3.939,47.0211,-11.2981,-11.2981
2021-12-31,0.2293,0.309,13.225,13.225,15.0069,13.225,10.889,0.0757,12.4489,12.4489,0.8313,9.595,166.3841,4.0105,4.0105
2020-12-31,0.2243,0.3026,-0.5663,-0.5663,0.235,-0.5663,-0.6558,0.0606,-0.214,-0.214,-0.0155,-0.166,172.0576,-26.619,-26.619
2019-12-31,0.2264,0.323,7.8464,7.8464,8.5562,7.8464,6.4592,0.0723,6.6511,6.6511,0.4727,5.1454,159.764,-3.0696,-3.0696
2018-12-31,0.2617,0.4044,7.674,7.674,7.9296,7.674,6.4675,0.0773,8.3376,8.3376,0.5015,6.1558,119.3805,19.959,19.959
2017-12-31,0.2396,0.3403,10.868,10.868,11.2399,10.868,13.1733,0.0717,14.6282,14.6282,0.9583,11.124,129.0042,-2.4379,-2.4379
2016-12-31,0.2813,0.416,9.7058,9.7058,10.2469,9.7058,7.4312,0.075,9.5882,9.5882,0.5637,6.8908,107.2877,3.0271,3.0271
2015-12-31,0.3185,0.4964,13.6014,13.6014,13.7993,13.6014,9.8776,0.0754,13.625,13.625,0.7543,9.2852,93.7663,-11.1886,-11.1886
2014-12-31,0.3189,0.5589,3.2511,3.2511,4.4173,3.2511,2.5524,0.0706,3.3673,3.3673,0.186,2.2933,93.1089,23.2352,23.2352
2013-12-31,0.3963,0.7308,-4.0616,-4.0616,-3.0704,-4.0616,-1.6087,0.0567,-1.5802,-1.5802,-0.0775,-0.954,77.8237,-26.432,-26.432
2012-12-31,0.3874,0.6958,0.8344,0.8344,1.1904,0.8344,0.6129,0.1196,1.419,1.419,0.0783,0.8693,84.1059,19.3414,19.3414
2011-12-31,0.4141,0.7737,10.1131,10.1131,10.7039,10.1131,7.3994,0.0791,10.4216,10.4216,0.5854,6.1063,74.1236,11.5654,11.5654
2010-12-31,0.418,0.7785,10.8329,10.8329,10.5608,10.8329,7.8525,0.0708,9.047,9.047,0.5518,5.265,67.7811,0.7311,0.7311
2009-12-31,0.4498,0.939,4.7066,4.7066,5.2471,4.7066,9.6479,0.0674,12.0836,12.0836,0.6474,6.648,55.4372,13.0299,13.0299
