Date,current-ratio-quarterly,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,gross-margin-quarterly,operating-margin-quarterly,ebit-margin-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,receiveable-turnover-quarterly,days-sales-in-receivables-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2022-10-31,1.0213,0.5938,1.5406,79.9304,-4.2498,-4.2498,-4.3484,-4.6271,0.2363,1.5273,58.9268,-6.3747,-73.1094,-1.0934,-2.5895,2.3302,0.2548,0.1737
2022-07-31,1.0146,0.639,1.7701,78.0284,-6.6042,-6.6042,-6.7053,-7.2451,0.2333,1.8325,49.1133,-11.0721,164.2717,-1.69,-3.997,2.0278,0.5978,0.5216
2022-04-30,1.014,0.6734,2.0623,77.5067,-3.2659,-3.2659,-4.3359,-4.6498,0.2287,1.9566,45.9977,-7.8444,29.6297,-1.0634,-2.5617,1.7454,0.9831,0.8743
2022-01-31,0.9621,0.7228,2.6079,77.3678,-4.3348,-4.3349,-5.0645,-5.2417,0.2286,1.3172,68.3258,-11.0507,17.0684,-1.198,-3.0629,1.3856,0.4563,0.3665
2021-10-31,0.9573,0.75,3.0485,78.7383,-0.6156,-0.6156,-1.0602,-1.0406,0.2263,1.7849,50.4231,-2.3693,2.5967,-0.2355,-0.5922,1.2115,0.5205,0.4438
2021-07-31,0.9778,0.7751,3.4563,77.7706,-4.4176,-4.4176,-4.9513,-4.9822,0.2173,1.7976,50.0655,-12.0358,10.038,-1.0825,-2.7067,1.0784,0.9006,0.8198
2021-04-30,1.0123,0.7533,3.1078,77.5641,-2.289,-2.289,-1.3584,-1.7809,0.2042,1.8736,48.0365,-3.4345,3.7414,-0.3637,-0.8474,1.2491,0.6977,0.6329
2021-01-31,1.0633,0.6814,2.2014,76.426,-5.7779,-5.778,-14.749,-16.8049,0.1844,1.3317,67.5828,-22.2302,49.5152,-3.0992,-7.0829,1.6894,0.3395,0.24
2020-10-31,1.0072,0.533,1.1411,74.4515,-12.6579,-12.6579,-14.768,-15.2749,0.1867,1.4667,61.3639,-13.7293,114.9449,-2.8517,-6.4122,2.284,0.3001,0.1981
2020-07-31,1.1335,0.4884,0.9546,73.5206,-17.1343,-17.1343,-18.6196,-18.8657,0.1667,1.5243,59.0434,-12.8634,-384.0084,-3.1442,-6.5811,2.7109,0.6358,0.5379
2020-04-30,1.4299,0.4746,0.9032,75.0748,-14.0911,-14.0911,-15.3766,-16.0947,0.1546,1.3464,66.8453,-9.1441,-17.2607,-2.4879,-4.8047,2.8501,0.3232,0.179
2020-01-31,1.3601,0.46,0.8517,75.236,-15.407,-15.407,-16.7904,-17.2455,0.1454,1.1558,77.8686,-8.6774,-16.0732,-2.5068,-4.6861,3.0142,0.2611,0.0893
2019-10-31,1.4773,0.4461,0.8054,75.1649,-17.6339,-17.6339,-18.2604,-18.6764,0.1397,1.5646,57.5216,-8.1842,-14.8601,-2.6085,-4.5331,3.1763,-0.0173,-0.0833
2019-07-31,1.6433,0.4437,0.7975,74.0353,-27.4697,-27.4697,-28.6335,-29.1293,0.1337,1.6993,52.9628,-12.1113,-22.4154,-3.8955,-6.7378,3.2206,0.1456,0.0643
2019-04-30,1.7645,0.427,0.7452,75.6877,-19.8339,-19.8339,-20.7401,-21.3692,0.1231,1.8266,49.2707,-7.6499,-13.7132,-2.6301,-4.3834,3.4423,0.2653,0.1767
2019-01-31,1.9068,0.4167,0.7145,73.6182,-31.356,-31.356,-32.5111,-32.9897,0.1236,1.1443,78.652,-10.7826,-19.2048,-4.1007,-6.2892,3.6288,0.3128,0.2017
2018-10-31,2.9117,0.3481,0.5339,74.7327,-32.7477,-32.7477,-32.8083,-29.6062,0.1037,1.3658,65.8967,-6.5188,-9.8444,-3.0715,-4.2497,5.1519,0.0232,-0.0274
2018-07-31,2.4848,,,78.2327,-22.5809,-22.5809,-20.8143,-21.9786,0.1428,1.5415,58.3849,-4.9382,-5.2602,-3.1388,-4.9382,4.742,-0.1857,-0.0788
2018-04-30,1.1469,,,62.586,-171.7229,-171.7229,-173.2767,-173.9577,0.2536,1.4963,60.1479,81.1101,-162.3077,-44.052,-126.4148,5.8225,0.4126,0.2424
2018-01-31,1.1203,,,78.866,-4.2197,-4.2197,-2.6727,-4.2667,0.2401,1.203,74.8116,1.8757,-4.0356,-1.0246,-3.0414,5.8502,1.0123,0.8966
2017-10-31,,,,76.096,-9.4518,-9.4518,-10.5078,-11.3953,,,,,,,,,0.3298,0.2098
2017-07-31,,,,77.3321,-10.9771,-10.9771,-9.4916,-9.588,,,,,,,,,0.3838,0.2608
2017-04-30,,,,76.1018,-16.973,-16.973,-17.203,-17.3897,,,,,,,,,-0.0234,-0.2509
2017-01-31,,,,,,,,,,,,,,,,,0.0,0.0
