Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.4269,0.4295,0.7568,25.6278,4.2706,4.2706,9.9437,3.057,2.2634,0.6733,22.419,22.8981,15.9402,5.0435,5.547,1.5239,2.8773,18.0189,2.0906,-3.1923
2021-12-31,1.9681,0.4966,1.0301,34.1165,10.8993,10.8993,18.955,8.3914,6.1875,0.4347,19.3724,11.636,31.3683,9.3816,10.3452,2.69,4.7225,17.5877,5.8075,5.1323
2020-12-31,2.0215,0.54,1.1987,-7.0181,-42.1751,-42.1751,-28.3046,-47.038,-33.9744,0.2616,23.3889,8.0071,45.5847,-34.6327,-38.8819,-8.8875,-15.9308,15.032,-9.3917,-8.3825
2019-12-31,0.6673,0.1697,0.2877,32.1116,13.1844,13.1844,18.6196,13.1844,10.255,0.8661,28.7826,20.6519,17.6739,23.393,25.9535,8.882,19.4224,18.9418,-1.1274,1.0578
2018-12-31,0.6361,0.3122,0.5154,33.048,14.596,14.596,20.0637,14.4047,11.2224,0.837,31.9002,38.6708,9.4387,25.0178,27.7496,9.393,17.2077,17.8302,2.0086,2.181
2017-12-31,0.7016,0.3282,0.5246,35.3353,16.1118,16.1118,21.8718,15.4403,15.8753,0.8421,32.5571,31.9426,11.4268,34.82,38.7153,13.3692,23.3921,16.3809,-0.2662,-0.5674
2016-12-31,0.6572,0.316,0.529,36.6997,17.3592,17.3592,23.3772,17.0043,10.7595,0.8713,38.1098,37.1593,9.8226,25.8619,29.2197,9.3747,17.6904,13.7216,1.9419,1.7732
2015-12-31,0.5433,0.3095,0.5348,37.3966,20.7669,20.7669,25.888,17.553,11.004,0.93,39.8971,41.8144,8.7291,29.6412,34.1421,10.2337,20.4673,11.3619,0.6706,0.1312
2014-12-31,0.663,0.3061,0.4791,29.5297,11.9592,11.9592,17.0008,9.7608,6.1059,0.9433,38.3363,50.9726,7.1607,16.7675,19.5693,5.7598,11.6358,10.0282,0.7196,0.204
2013-12-31,0.7851,0.2637,0.444,24.6172,7.2207,7.2207,12.1193,6.8309,4.2601,0.9149,28.5696,42.2411,8.6409,10.2781,11.8442,3.8976,7.5672,10.4729,0.7233,0.5082
2012-12-31,0.909,0.3149,0.4984,21.5883,3.6458,3.6458,8.585,4.0087,2.4637,0.9189,28.5693,51.4699,7.0915,6.0212,6.991,2.2639,4.125,9.5739,0.9769,0.4452
2011-12-31,0.9585,0.3112,0.5454,21.8483,4.4259,4.4259,8.9922,2.0628,1.1368,0.8666,30.5162,52.3679,6.9699,2.5883,3.0134,0.9852,1.7829,8.9016,-0.34,-0.9291
2010-12-31,1.2947,0.3155,0.5419,25.1322,8.1626,8.1626,13.2353,6.155,3.7921,0.7828,37.2922,62.0718,5.8803,7.3593,7.3593,2.9684,5.0373,8.3445,0.7604,0.8899
2009-12-31,1.246,0.3787,0.6445,21.401,2.5314,2.5314,8.3671,1.5845,0.9565,0.7253,36.81,61.2426,5.9599,1.8152,1.8152,0.6938,1.1277,7.3426,1.3293,0.5398
