Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.8533,0.147,0.1723,84.3664,57.5517,57.5517,75.174,57.1097,44.8238,0.4491,22.4603,6.9092,52.8284,32.1115,32.1115,20.1697,27.3922,16.4778,3.521,2.8544
2021-12-31,1.7508,0.2103,0.2662,76.254,45.3465,45.3465,65.1493,43.5489,33.488,0.1733,21.0,3.3259,109.7434,9.8654,9.8654,5.8191,7.7912,14.4285,1.3673,1.3728
2020-12-31,1.0667,0.2992,0.5117,56.0709,20.191,20.191,47.0669,16.5075,13.7108,0.324,42.9333,6.6335,55.0239,9.0704,9.0704,4.443,6.3567,5.5539,-1.5167,-1.0727
2019-12-31,1.7323,0.345,0.5671,68.4414,46.273,46.273,66.1181,43.5624,32.9623,0.4604,46.7987,6.0977,59.8589,31.6525,31.6525,15.1764,20.7337,5.4068,0.9882,-0.4069
2018-12-31,1.8956,0.3699,0.5872,65.6982,35.2719,35.2719,54.5626,31.9054,25.4573,0.5211,67.7659,4.6393,78.6755,26.6763,26.6763,13.2666,16.8075,4.9402,0.5395,1.4509
2017-12-31,1.2141,0.3255,0.603,66.0473,-8.5738,-8.5738,23.9387,-12.9482,5.6905,0.3732,74.819,6.4702,56.4128,3.9777,3.9777,2.1237,2.683,5.4795,1.0592,0.3758
2016-12-31,2.7768,0.3719,0.5922,52.5799,-48.8843,-48.8843,2.6189,-57.0747,-36.0935,0.2256,41.1923,5.7398,63.5906,-16.2453,-16.2453,-8.1429,-10.2031,5.5201,-0.942,0.6386
2015-12-31,0.6147,0.4984,1.0035,57.1901,-6.5515,-6.5515,39.6236,-13.799,-8.3919,0.2584,34.0779,10.8963,33.4978,-5.6685,-5.6685,-2.1681,-2.8435,4.8546,-1.1488,0.0083
2014-12-31,0.8285,0.4498,0.8176,75.8455,4.8866,4.8866,34.2244,1.4911,4.8075,0.3996,37.4219,9.0918,40.1463,4.8755,4.8755,1.9212,2.6823,5.1879,0.5352,-0.8507
2013-12-31,0.9289,0.3422,0.5203,77.078,31.5862,31.5862,69.0799,27.8042,16.0211,0.3506,22.9151,7.8493,46.501,12.6904,12.6904,5.6167,8.3474,5.2945,0.8803,0.6154
2012-12-31,0.6086,0.3219,0.51,75.9201,25.4192,25.4192,63.3314,19.7452,10.9361,0.2609,20.4653,6.9862,52.2462,6.1803,6.1803,2.8536,4.1906,5.0743,0.3548,-0.2862
2011-12-31,1.0072,0.311,0.4514,77.082,31.3156,31.3156,66.7819,24.002,12.4923,0.2262,10.5539,8.464,43.124,5.8157,5.8157,2.826,4.0071,5.0446,0.0381,0.3399
2010-12-31,0.6682,0.3424,0.5206,79.7038,30.8699,30.8699,69.1577,22.9982,11.9784,0.2155,5.9048,9.1345,39.9582,5.5207,5.5207,2.5814,3.6305,4.5013,-0.3141,-0.5045
2009-12-31,0.9118,0.3075,0.4441,80.4247,31.6061,31.6061,60.147,25.0021,16.6102,0.2425,6.2459,10.0042,36.4847,8.1844,8.1844,4.0273,5.6673,4.3715,1.4665,0.1983
