Date,current-ratio-annual,long-term-debt-capital-annual,debt-equity-ratio-annual,gross-margin-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,inventory-turnover-annual,receiveable-turnover-annual,days-sales-in-receivables-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,1.3254,0.4421,0.806,88.997,7.4896,7.4896,11.832,6.4649,5.0365,0.993,6.747,6.6408,54.9629,11.0133,31.9561,4.8686,6.1447,85.2595,2.9315,3.2139
2021-12-31,1.1408,0.4008,0.6766,88.7113,10.7822,10.7822,14.9999,10.2302,7.8273,0.9655,6.8997,7.238,50.4284,15.9474,44.2799,7.5429,9.5563,81.1789,-17.0174,-18.6967
2020-12-31,1.3228,0.355,0.6024,88.8559,11.7516,11.7516,16.168,10.8322,8.1407,0.8577,6.7648,6.6856,54.5951,14.8828,37.8204,7.0698,9.5987,75.2615,11.421,9.9978
2019-12-31,1.2255,0.4112,0.7141,89.0023,10.6862,10.6862,14.9961,9.3717,7.1437,0.9751,7.8263,7.2898,50.07,14.8335,48.4195,7.0923,8.7336,64.3424,2.558,2.5296
2018-12-31,1.3376,0.4186,0.7316,89.1513,10.9101,10.9101,15.116,9.6036,7.2279,0.9562,7.8853,7.1344,51.1607,14.5978,49.2166,7.0825,8.4872,59.8335,0.6455,-0.6598
2017-12-31,0.9729,0.4089,0.7998,89.3842,12.2977,12.2977,16.6002,10.9032,7.2234,0.9673,8.1151,6.9358,52.6258,15.2692,62.8986,7.1671,9.0256,53.6092,-0.6063,-0.8907
2016-12-31,1.2763,0.4671,0.8996,89.4397,13.1209,13.1209,17.3867,11.8404,7.1922,0.9465,8.2267,6.7842,53.8015,16.2514,91.8479,7.2416,8.66,47.5794,2.9491,1.2129
2015-12-31,1.5615,0.4388,0.7963,89.2288,13.926,13.926,18.3339,12.6711,7.522,0.9405,8.3946,6.9435,52.5669,17.421,105.2803,7.8072,9.7775,43.8386,0.3063,0.4295
2014-12-31,1.3655,0.4585,0.8648,89.0837,12.9591,12.9591,17.537,11.3304,6.6464,0.9143,8.2846,6.3966,57.0619,15.9584,121.0312,6.7413,8.6412,38.4039,1.4034,1.1211
2013-12-31,1.3514,0.4931,1.0027,88.8558,13.7823,13.7823,18.3611,11.799,6.9319,0.8864,8.0672,6.5964,55.3336,16.7874,220.5396,6.6656,8.5103,33.5693,0.7198,0.8288
2012-12-31,1.5743,0.574,1.3486,88.5135,13.5401,13.5401,17.9744,10.97,6.3701,0.8489,8.077,6.5231,55.9553,17.681,-180.5827,5.9634,7.5315,28.3423,0.9672,0.1494
2011-12-31,1.6308,0.6087,1.5568,88.0849,13.2707,13.2707,17.6472,10.3005,5.8899,0.8819,8.3233,6.9707,52.3619,19.1243,-160.0341,5.8559,7.483,24.295,2.0951,1.6382
2010-12-31,1.6109,0.6591,1.9348,85.3693,10.3204,10.3204,14.8916,8.7364,4.6975,0.6509,7.6002,5.8487,62.4072,13.6278,-48.7147,3.6636,4.6462,20.7673,-0.3904,1.0314
2009-12-31,1.3661,0.3479,0.535,86.5591,10.0057,10.0057,13.9404,9.1251,4.9829,1.3123,8.2975,8.6338,42.2757,16.9743,28.7104,7.6744,11.0683,18.4947,5.5076,1.6435
