Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.3857,0.6279,24.0421,24.0421,72.8209,27.4428,26.0015,0.0673,3.0247,4.3744,1.7563,1.858,43.6821,1.0003,1.7033
2021-12-31,0.3806,0.6145,15.6139,15.6139,60.7045,18.8614,17.2777,0.0482,1.4356,2.2299,0.8363,0.8892,42.5013,-0.0418,-8.8206
2020-12-31,0.4445,0.8003,19.7831,19.7831,62.3753,24.9652,24.0112,0.0794,3.5988,4.2668,1.9118,1.999,30.4944,-0.1514,4.9946
2019-12-31,0.4463,0.8059,27.4135,27.4135,68.7401,29.811,29.3303,0.0802,4.4622,5.264,2.3578,2.4708,29.3873,0.1362,-5.1943
2018-12-31,0.4446,0.8004,26.0043,26.0043,69.1792,27.8602,27.3839,0.087,4.4896,5.2677,2.3892,2.4937,26.7364,0.0475,-1.0466
2017-12-31,0.4526,0.8269,23.3979,23.3979,66.2865,26.7619,24.8003,0.0865,4.3205,5.1663,2.2714,2.3649,26.004,0.0682,2.1651
2016-12-31,0.4625,0.8604,26.9913,26.9913,69.3636,28.9836,26.151,0.0839,4.9514,5.5623,2.4061,2.5064,26.0872,0.1929,-1.3757
2015-12-31,0.4238,0.7357,25.9733,25.9733,67.1317,28.147,25.0845,0.0864,4.6258,5.1758,2.4048,2.5044,26.1697,0.067,0.5753
2014-12-31,0.4664,0.8741,25.0021,25.0021,65.93,29.2019,24.3767,0.0848,5.1307,5.8689,2.4439,2.5458,25.0848,0.1635,2.0196
2013-12-31,0.4346,0.7686,23.4505,23.4505,65.4184,23.4505,26.0999,0.0786,3.7534,4.0403,1.8199,1.8837,26.1289,0.2489,0.4439
2012-12-31,0.5433,1.1894,29.501,29.501,63.2827,29.501,23.6365,0.0893,7.8681,6.5884,2.6135,2.6861,18.0799,0.0877,-0.0187
2011-12-31,0.4768,0.9114,34.2157,34.2157,65.6191,34.2157,32.1998,0.0933,7.2831,6.2397,3.1593,3.2395,16.9254,0.0719,-0.749
2010-12-31,0.4642,0.8663,34.9673,34.9673,64.3003,34.9673,31.9494,0.0943,7.6334,6.296,3.2583,3.3421,15.6444,0.1085,-6.0652
2009-12-31,0.4765,0.9103,37.0584,37.0584,66.3959,37.0584,33.1341,0.1107,10.3333,8.081,4.0777,4.1812,14.2684,2.1887,1.5967
