Date,long-term-debt-capital-annual,debt-equity-ratio-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.017140659893222117,0.0032847344220004277,0.27073559067964703,0.22173840256183736,0.015018908698001081,0.0021333231657612267,0.0011867347915022904,0.04322262234772922,0.010511848231028464,0.0008060476693428662,0.001958599059069524,0.002020002853844258
2021-12-31,0.017140659893222117,0.003595523399383141,0.3080648300364814,0.2549835813011211,0.019394921663965427,0.0029000128847681004,0.00160465207258231,0.06402756548097102,0.014192215894085935,0.0006869363547059997,-4.150548876110821e-05,3.12810980999698e-05
2020-12-31,0.019557211943741958,0.0046513479161050895,0.12475206320680103,0.10487040935328538,0.009490365568161354,0.0007632055725307263,0.00041954796994729505,0.013092308090883183,0.002949642319120771,0.0005243982244019174,0.00028572922111866177,0.00031774034835431404
2019-12-31,0.020240472070633123,0.005165198403250128,0.24125492250292968,0.19989016495617346,0.01300198091121916,0.0017208659615981319,0.001000398569796776,0.033601906785149876,0.006537994562121205,0.0005648159774283372,0.0015041296393099842,0.0015435961773312109
2018-12-31,0.02099472026265584,0.005830630017400846,0.24261883367219753,0.19818042583419773,0.012605798667387,0.0017058315408604921,0.0009913000231240204,0.032421824399595844,0.005936489429022727,0.0004960462659999557,0.0003907649416274612,0.0003587319295137531
2017-12-31,0.020920774361477143,0.0057605594964265225,0.25017754137801096,0.15696739901340756,0.013164055465514137,0.0013359006452902228,0.0007762272676742851,0.02716650690432395,0.004683568271621548,0.00044953357313263066,0.0010545739675901725,0.0010689685206153184
2016-12-31,0.020468225446263512,0.005355389817323292,0.26138024704649826,0.18271868315587417,0.014118494507473437,0.0014616060206051108,0.0008502086390874959,0.03358118085960776,0.005405241557086932,0.00043024277832352223,0.0007317999651507231,0.0007561946025280613
2015-12-31,0.020296670955528933,0.0052107204083729035,0.2586990099091899,0.17576943916258414,0.015000900414190528,0.0014092517894050392,0.0008198607833271553,0.03427938547630768,0.005309904280710147,0.00039498046398948227,0.00018665272695591564,0.00017326911566037774
2014-12-31,0.019799754499608087,0.004849881058865673,0.271831895748531,0.18252186237702944,0.015235008103727713,0.0014442115836694768,0.0008408428298687973,0.03620041969999223,0.005728292084182483,0.0003661543234040667,0.00036232793169541734,0.0004450885155006366
2013-12-31,0.019359036928583047,0.004545288794222185,0.28600000828181354,0.19127246895830907,0.01620745542949757,0.0015842939935944297,0.0009252629340547097,0.04032746962356538,0.006557095235959759,0.0003381111004424223,0.002517442063077191,0.0025015242122741247
2012-12-31,,,,,,,,,,,-0.0020380205610733577,-0.0020655531732339063
2012-11-30,0.0197760918112309,0.004878004601297544,0.2854668665344337,0.19265360787192626,0.01627948856473978,0.0016723508653830983,0.0009764611417688363,0.040349490919453876,0.006599947182484516,0.000290116772902187,-0.00027116222338386477,-0.00031659139806865163
2011-11-30,0.02038836387299052,0.005302479423934517,0.3002876894982463,0.2057834767825006,0.0157752566180443,0.0017762638905688755,0.0011060369961084248,0.041738127930775415,0.006971413765440404,0.00023022800629288504,-0.0003683220073183481,-0.00042829901616498926
2010-11-30,0.02167502255349986,0.006535625259040468,0.19033677994807302,0.1094770336167628,0.010228705204394022,0.0007788645100895623,0.0004928321347189153,0.016302235809217858,0.0026293323234890123,0.0001751135599855234,0.00020885171632688623,0.00022334111036779384
2009-11-30,0.0066107635653755705,0.0006859284332112343,0.25109992836231276,0.16509247748720948,0.017107869620025213,0.0011527988871767633,0.000619092384140718,0.035921915075520096,0.009755710686245688,0.00022951747161923614,0.0024686530754486845,0.002587102477099753
