Date,long-term-debt-capital-annual,debt-equity-ratio-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.01487791531715397,0.005874007006575427,0.19537988678760873,0.16597477753030646,0.006014766792724654,0.0009348819597469326,0.0006304529790284115,0.013313816420114512,0.00531937157122143,0.001471696050697609,0.0035782192019515593,0.0038055086606760646
2021-12-31,0.014960734726474112,0.0057827246612245226,0.23551510809837137,0.20091668712169972,0.0063028993336935,0.0012254334804125229,0.0007884864844555842,0.016724526542138397,0.006744697071617563,0.0014757583591228367,0.01801076842655515,0.019154817344701765
2020-12-31,0.014851294792729638,0.006077068516337753,0.1809131113531241,0.1512861785435941,0.005456509994597515,0.0007681885593777445,0.0004994323575926384,0.011149252571310138,0.004312018642257667,0.0013532435686271615,-0.009461334727304408,-0.010062321287269076
2019-12-31,0.015596669476610911,0.005794641416492265,0.21086170199550297,0.17789713965112952,0.007383396362326671,0.0010219987693731692,0.0006784517829316842,0.01756004041555481,0.0054726752403778285,0.0012517346056975722,-0.0011523958877853284,-0.0012255963885898118
2018-12-31,0.015490187378913587,0.006303248531319497,0.2030566103365315,0.16714439066436063,0.007131280388978931,0.0009263688093948365,0.0006221794602148713,0.016040570999248684,0.005007615355613023,0.0011567519259034942,0.002648719289074752,0.002816966660057114
2017-12-31,0.015567091116139431,0.0057648495283229104,0.19475253941108026,0.13376686691861234,0.0067891229965784256,0.0006997152203295345,0.00047028524660392584,0.01249643773154745,0.003760341353955417,0.001102708451817329,-0.003121658825579369,-0.003319947444790159
2016-12-31,0.01589541091737285,0.005925964059542784,0.19599481144380995,0.14159275518549228,0.006591031874662345,0.0007127380395167949,0.00047913589758189363,0.012861732169227183,0.003738334055837083,0.0010543950484153304,-0.004717825405122844,-0.005017502960400132
2015-12-31,0.01643965275004806,0.005823241629134846,0.17713401630689088,0.14279404062878584,0.006861156131820638,0.0007253927224726133,0.0004914880752487381,0.013462784009948443,0.0036420832689723673,0.000998274626821576,0.0034264854504269036,0.003644136739909159
2014-12-31,0.016844876288507327,0.00738338322878764,0.17277053579192772,0.12346092372289898,0.006446965604177922,0.0006753590643028814,0.00048005388632665446,0.010951060908313688,0.0033545766044981253,0.0009214733623357535,-0.006503432653772435,-0.006916532468037871
2013-12-31,0.017258973335108035,0.007591449775762416,0.14213558985146568,0.09639750105480102,0.007239330091842248,0.0005878412491388241,0.00045619005233310517,0.009590922044612555,0.002929378995570305,0.0008305219697025652,0.007574943369925074,0.008056105836852767
2012-12-31,0.01699572592691187,0.00821088271457965,0.1598343430244355,0.12004766682540527,0.007149288672789483,0.0007174909412191621,0.0005644894839934912,0.011686831265058682,0.003684519983457156,0.0007924692187811597,-0.006241226694546087,-0.0066376711148338745
2011-12-31,0.017832793528254728,0.008900386174371206,0.15442373070855056,0.11081914772078146,0.007131280388978931,0.0007096943417461227,0.0005882216233991845,0.010848726650949507,0.0034091380945499967,0.0007187833755567209,0.008856595225649069,0.009419168567685219
2010-12-31,0.018749722702870578,0.010328251790552063,0.1495245203794727,0.10360521371456237,0.007311363227084458,0.0006784553529637596,0.0006140763696914977,0.010625922951371798,0.0029984736070210755,0.0006652805577918768,-0.011358982401115178,-0.012080508058403739
2009-12-31,0.019542422763506217,0.01081445540547594,0.12155217749582804,0.07252902258122533,0.006068791644156312,0.0004872283023134733,0.00046597418553675807,0.007427653566154564,0.001985224383089758,0.0006196866852301852,0.011030214323052796,0.011730856542437962
