Date,long-term-debt-capital-annual,debt-equity-ratio-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.015507934395196472,0.0026274062014317746,0.24711223513725034,0.20267789374618944,0.014298577345578966,0.0016333087032664203,0.0011145971443190634,0.03736366227104329,0.009254691706819605,0.000433941694795075,0.00048022303537201597,0.0005107269334331562
2021-12-31,0.015235813478858867,0.0025320721592898376,0.30091141358134604,0.2496880843116872,0.017810192688636775,0.002147535853839398,0.0014364354768176854,0.05710510634990545,0.012447244769321993,0.000382879216491495,-7.074403206133473e-05,-7.523771225466669e-05
2020-12-31,0.016386411701199404,0.0029601220085071333,0.15894611852103374,0.12979651672467601,0.010985053124437242,0.0007608258347489048,0.0005110137345835023,0.018698670950024615,0.004039128145590319,0.00032126064509457793,-0.00023540686530754487,-0.00025035997353708056
2019-12-31,0.016809382255941554,0.0031381583322072,0.2770013002447276,0.23206470652777605,0.015685215198991537,0.001716053895144283,0.0011387631011906352,0.046303013031425685,0.008902408844110265,0.0003618630485039626,0.0002929081721554278,0.0003115137790642727
2018-12-31,0.01835337267255276,0.0038963023023409517,0.24372445578132698,0.2038972776519055,0.013056005762650818,0.0012495595512945247,0.0008633626043921693,0.03384284566957693,0.005991050919074598,0.0003016640692512796,0.0006220247429865831,0.000661535924154456
2017-12-31,0.01756067261191712,0.0034825525594449464,0.24332434066411862,0.15477182929077782,0.013290113452188007,0.0008936638495479814,0.0005998843411649005,0.026162594885877872,0.004586985299124857,0.00027288372196083933,0.0010079804844049486,0.0010720076794354578
2016-12-31,0.01735066625256962,0.003382451815195913,0.26451180779567113,0.18223794274777647,0.01393841166936791,0.001042390887050545,0.0006955682059827301,0.0323246716236172,0.005443276811948053,0.00025656505971593385,0.00014943369925074054,0.0001589257685458181
2015-12-31,0.019471434698374666,0.004591049134450314,0.26897622291329354,0.18428080669371633,0.01456870160273726,0.0011547578978369367,0.0007828778443610121,0.03414596233063033,0.004985109779046727,0.0002232910607056599,0.0001230179473775919,0.00013083208091575044
2014-12-31,0.021408817309256548,0.006246048106034335,0.27762398910113334,0.18894398865226406,0.015018908698001081,0.0013231802237216469,0.0009066513900944753,0.03608513173916423,0.004616632866778613,0.00018564158622064983,-0.00034964279491200563,-0.00037185220051776894
2013-12-31,0.023757339130691984,0.009725740644215023,0.28907618440286054,0.19894734817935125,0.01714388618764632,0.0021828309150288988,0.0016271292400331404,0.04338713438171974,0.005427497994429247,,2.0770169018992855e-05,2.2089495814670616e-05
2012-12-31,0.025395980300811926,0.014468132570565662,0.3177783621057339,0.2179411189148162,0.01853052404105889,0.003040161033305811,0.00242043032368593,0.05134329904919817,0.00543181640764492,,0.0027852587558808155,0.002962179150999865
2011-12-31,,,0.31036199807033743,0.21293632847804375,,,,,,,0.0,0.0
