Date,long-term-debt-capital-annual,debt-equity-ratio-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.00733247556087966,0.00276945392422326,0.19407136024646676,0.14732544315781973,0.004934269764091483,0.0008362214497204793,0.00039484748798383713,0.009840928521464287,0.006167607582469236,0.0040679749761801005,0.005276215368531103,0.0050119064606215825
2021-12-31,0.003963500303178195,0.00037895281751419826,0.24335177417150808,0.1727769715164136,0.004934269764091483,0.001051272173634083,0.0004995330652186459,0.012707583098007721,0.00897623710081668,0.004176289413624244,0.0020461055933089388,0.0020557315014371144
2020-12-31,0.002691630802904595,0.0002445318180940675,0.2387300045964065,0.17834337986523432,0.005888708806050784,0.0010511012532409137,0.0006090835954636637,0.01451073862017151,0.011583728219003343,0.0024007962124513445,0.0016931869663704478,0.001642146461511092
2019-12-31,0.0014759601875268052,0.0001315609781558726,0.2595318497844658,0.20026797035924318,0.00813974428236989,0.0012402641114506144,0.0007134050758967529,0.021618435710769712,0.014120962076027324,0.0018934257077649179,0.0017041296393099843,0.0016680163743947164
2018-12-31,0.003454752503068755,0.0006010811357049106,0.2765313073256782,0.2158993861227777,0.008067711147127678,0.0012628058817651605,0.0007440550545351161,0.023012254203476776,0.014088989208949746,0.0014789565037557888,0.0018214323052796655,0.001974749037754136
2017-12-31,0.004102518597394146,0.0009540554267354312,0.24013532483343203,0.14714898314920033,0.00662704844228345,0.0007901518299000248,0.0004655636082922659,0.013131169201274646,0.008597545480365338,0.0012076563434792564,0.0010883777661613522,0.0011811950194858263
2016-12-31,0.005146634722037357,0.0008255928049491714,0.22099657132918968,0.14425379473855077,0.006050783360345759,0.0006792507901781252,0.00040021985249431483,0.011313764605300656,0.007087678736631604,0.0010677563501266703,0.0008636347795783238,0.0009259798044190112
2015-12-31,0.005705665734948311,0.0011237500217480783,0.22581141068271132,0.14058489705933921,0.0055825679812713845,0.0007392241265967909,0.0004355604824824894,0.010865566465452474,0.007537042850285596,0.0009540515987030156,0.00048562467328802926,0.0004482018001456573
2014-12-31,0.002963751719242202,0.0002700336743670356,0.25029969812789604,0.10898554724660174,0.006266882766072393,0.0007766162495332559,0.00045758833898651717,0.01576206637477655,0.008827500984099935,0.001175304119180743,0.0004883080676075972,0.0004447178863762294
2013-12-31,0.003809692828726503,0.00035631098250548824,0.2739308178704973,0.09283775972707518,0.008914100486223663,0.0011630212414605542,0.0006852611677978845,0.026713127283090235,0.012800025910479294,0.0009931856622670636,-0.00022373235755358077,-0.00019635931011094786
2012-12-31,0.004419007054438972,0.0005708125773248458,0.20673218271337057,0.10893916993664408,0.0071853052404105885,0.000630360983870374,0.0003714135980859354,0.014214098810850022,0.006773098943151411,0.0008623616045379678,0.0001978741941104722,0.0001888726017979219
2011-12-31,0.006255823239717822,0.0006392147525616853,0.2304890824992857,0.10772600737738575,0.00813974428236989,0.0008260977033558247,0.0004867431967156919,0.018345034845462318,0.008228653336057256,0.0007640626038658404,-1.0280536678863913e-05,-3.695172370340034e-05
2010-12-31,0.01209459159678779,0.0016993293011800209,0.1652087224060325,0.08647162556996017,0.00637493246893571,0.000514457235717629,0.000303122207542149,0.010111660923858132,0.0038417268337892587,0.0006109962996063254,0.0004525527095312772,0.0004182920298059942
2009-12-31,0.010870047473268555,0.0014476474299253083,0.06089358697767637,0.03290583256886182,0.005456509994597515,4.745013068836216e-05,2.7957986327777757e-05,0.0010738620171507035,0.00037910685249130925,0.0005267691353191867,0.0008865656037637219,0.0007698337543062473
