Date,long-term-debt-capital-annual,debt-equity-ratio-annual,operating-margin-annual,ebit-margin-annual,ebitda-margin-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.011408373633849474,0.0014965061265230508,0.24042100000000002,0.24042100000000002,0.6925601584061992,0.14204759558248065,0.14705849083708783,0.012119575004502071,0.00019883958200760465,0.0001694367073874079,0.022750589393507607,0.0015430022605232257,0.0006452733194968646,0.00034859731660568044,0.0006312925876028265
2021-12-31,0.011257523995444932,0.0014645692224055022,0.156139,0.156139,0.5773276372026317,0.09762912382553532,0.09771868881164364,0.008679992796686476,9.437435247466434e-05,8.63722827823658e-05,0.010833182206792923,0.0007384486598801143,0.0006278305057204689,-1.4566997734797002e-05,-0.00326917125474637
2020-12-31,0.013147581229572445,0.0019073958481547978,0.197831,0.197831,0.5932177115173556,0.1292232072979341,0.1358018127872424,0.014298577345578966,0.00023658011959168434,0.00016526896101878933,0.024764890282131663,0.0016600976957943639,0.00045046421106277373,-5.276180519254226e-05,0.0018511442247643264
2019-12-31,0.013200822278421105,0.001920742614054669,0.274135,0.274135,0.6537498787416521,0.15430571486544123,0.16588541637209536,0.014442643616063388,0.00029333883784650824,0.00020389420896290125,0.03054224202699552,0.0020519106487087114,0.000434110095944339,4.746471510716152e-05,-0.0019251588609084493
2018-12-31,0.013150539065619592,0.0019076341832601526,0.260043,0.260043,0.6579259211354725,0.14420811369273642,0.1548770266036086,0.015667206915180983,0.0002951400758360637,0.00020403752366145037,0.03094898831575948,0.002070928276139272,0.0003949509199282079,1.6553406516814777e-05,-0.00038790044160460173
2017-12-31,0.013387165949391424,0.0019707929861791855,0.233979,0.233979,0.6304150173946289,0.13852316630295702,0.14026478050524122,0.015577165496128219,0.0002840236764187707,0.00020010992624715742,0.029423042047721445,0.0019639645026433674,0.00038413188468952884,2.3767206830458266e-05,0.000802449117254083
2016-12-31,0.013679991718059068,0.0020506352464730575,0.269913,0.269913,0.659679649710787,0.1500229820326055,0.1479040283783891,0.015108950117053845,0.0003254981672074763,0.0002154484723621477,0.031167905904298042,0.0020814751699544743,0.0003853609176385432,6.722425509670674e-05,-0.0005098744864470195
2015-12-31,0.012535309167812828,0.00175343137009557,0.259733,0.259733,0.6384532570467742,0.14569262877184844,0.14187215019913965,0.015559157212317667,0.0003040936748936349,0.00020047789641910793,0.031151066089795072,0.0020798142417945997,0.00038657961016611144,2.3349015507928213e-05,0.0002132229352714766
2014-12-31,0.013795347323897835,0.002083287155906671,0.250021,0.250021,0.6270245388854123,0.15115293196904256,0.13786899654206253,0.015271024671348821,0.00033728510047489576,0.000227324225490572,0.03165755589523045,0.0021141954547039977,0.0003705534341278224,5.6978567694720336e-05,0.0007485225796528318
2013-12-31,0.012854755460904801,0.0018318436197573128,0.23450500000000002,0.23450500000000002,0.6221589882393669,0.12138291793136861,0.14761501855657977,0.014154511075094545,0.00024674330912399355,0.00015649577744544262,0.023574444933806577,0.0015643451873776104,0.0003859769113161141,8.673985014810943e-05,0.0001645222683243672
2012-12-31,0.016069923244154575,0.0028347577430904865,0.29501,0.29501,0.6018475016976168,0.152701113489832,0.1336825959529576,0.0160813974428237,0.0005172379790372712,0.00025519312430303544,0.03385450400269437,0.00223070956511918,0.00026707683671735934,3.0562815821571705e-05,-6.93076462641511e-06
2011-12-31,0.014102962272801218,0.0021721861502040267,0.342157,0.342157,0.6240677372906985,0.1771050299594605,0.18211464697252316,0.016801728795245812,0.0004787808905741348,0.00024168668230733565,0.040924635353247495,0.002690288386956399,0.0002500225273467217,2.5056630074925948e-05,-0.00027760121418101156
2010-12-31,0.013730274930860582,0.0020646970176889934,0.349673,0.349673,0.6115253444212599,0.18099541187529244,0.1806984422879624,0.01698181163335134,0.0005018091266230863,0.0002438673897474214,0.04220705199616571,0.0027754940015579507,0.00023109955610047935,3.7811465412092696e-05,-0.0022479397653547015
2009-12-31,0.014094088764659774,0.0021695644640451236,0.37058399999999997,0.37058399999999997,0.6314554615710897,0.19181922457379716,0.18739883242294295,0.019935170178282013,0.0006792968072070556,0.0003130070483718094,0.05282131661442007,0.0034723364110332135,0.0002107732419437038,0.0007627461230179473,0.0005917835229410163
