Date,long-term-debt-capital-annual,debt-equity-ratio-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.014863126136918228,0.005050797552679805,0.17347138426372608,0.15922461662366397,0.005456509994597515,0.0007392372743193424,0.0005222310147726467,0.011686831265058682,0.004162784247092961,0.0005046627914706295,2.293082418539815e-05,2.438739638599541e-05
2021-12-31,0.015058343316029992,0.0052676824985527105,0.1876746945046026,0.18442955343175127,0.0053304520079236455,0.0008567844877910249,0.0006160982689521101,0.013068991424648306,0.004826823325410706,0.0004938733002932248,-0.0017980135912179821,-0.001912223904466637
2020-12-31,0.014514101483354778,0.0045750806823915404,0.1324934884240951,0.12554903382489513,0.004736178642175401,0.00047353494927608635,0.0003397991502600387,0.008220420218140368,0.0027731687021341268,0.0004660413173696922,-0.000774803972817564,-0.0008240197322945835
2019-12-31,0.014088173092565479,0.004621079357725025,0.1934186498159367,0.16774899242466232,0.006482982171799027,0.0007469549874570727,0.0005424655008596945,0.014597528433379104,0.004504852401619073,0.0004427015089629296,0.000934553058024046,0.0009939161229228556
2018-12-31,0.013715485750624841,0.004534325379375863,0.20402972342883643,0.17208809879045714,0.006717089861336215,0.0007614634992926525,0.0005551856486984895,0.015486152490997178,0.004724925382802418,0.00040534452068453593,0.0010264157518731487,0.0010916139601166001
2017-12-31,0.013600130144786074,0.004622509368357154,0.18059270869134922,0.11225062298301121,0.006609040158472898,0.0004895554492050887,0.0003563113275550396,0.01035259980828519,0.003061588877096299,0.00038360747760190854,-0.0002261021083812511,-0.00024046417591540764
2016-12-31,0.013277726015646953,0.00424474822636973,0.16167963460638612,0.11395696864328271,0.006591031874662345,0.0004861896322319048,0.0003549556479741692,0.01055079147128164,0.0030641633157441044,0.00039116632567895947,-0.00033570308416100365,-0.0003570270355414799
2015-12-31,0.014206486534451395,0.0047087866764956065,0.1439063451114525,0.10224500114812121,0.006699081577525661,0.00044715404397650235,0.0003431999693229078,0.009611647970154668,0.0026804058644051467,0.0003645604212983138,-0.0001331590869489458,-0.0001416173884360007
2014-12-31,0.014780306727598088,0.00538184501401768,0.04929231903202163,0.03027476859419062,0.007149288672789483,0.00016188133391533918,0.00012914978361417204,0.0033977564185600664,0.0009420784522807036,0.0003419902356877488,-0.0018009060811988152,-0.001915300126199217
2013-12-31,0.015309759380037561,0.005912617293642911,0.09803545030290733,0.06678106403122891,0.007311363227084458,0.00034260992810825313,0.0002908823576120053,0.007042928573279101,0.0019680337766350593,0.0003245178778500786,0.0033309635825056628,0.003542361982346935
2012-12-31,0.01590428442551429,0.006770862008025696,0.02115485749069331,0.020767420052870134,0.006122816495587971,0.00012617869332674195,0.0001050303071853729,0.002454726806393948,0.0006785721997166457,0.0003247571847464012,-0.002706325143753267,-0.0028307911263975036
2011-12-31,0.01827942677137406,0.007077837623722732,-0.0014871031458468776,0.0006006427216467791,0.006771114712767873,4.4899472513371236e-05,3.873370231058154e-05,0.0008795564651933989,0.00019939442559290985,0.0003226152403040084,-0.0007478654817912528,-0.0008052658985995779
2010-12-31,0.019601579484449173,0.008622249106422107,-0.008373431113945331,-0.024888779292644218,0.00650099045560958,-6.949886140722703e-05,-6.704803869961666e-05,-0.0012798259022254463,-0.00027463447123521567,0.0003343220745839827,-0.0029117267816692804,-0.003026631555734281
2009-12-31,0.019359036928583047,0.00853335011212475,0.0317529907699188,-0.017538541241305668,0.00574464253556636,0.00021240803168075226,0.00021449949665553847,0.0036451721547190344,0.0007779787500851226,0.00039523749732256946,0.0058497647673810774,0.006113935099134025
