Date,long-term-debt-capital-annual,debt-equity-ratio-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.010902583669787183,0.0028681246578401644,0.2199189003407966,0.18266495334555735,0.0073293715108950115,0.0015806389267251125,0.0008605001837914175,0.017457706158190627,0.011649750113358347,0.0005843756231950426,5.8999825753615614e-05,2.360907522474024e-05
2021-12-31,0.007734741263291775,0.0008439446080614944,0.2301531514371017,0.19240758189837034,0.00637493246893571,0.0010233595586572493,0.0005728869506544253,0.01599134692608617,0.009071159145153496,0.000892620632095191,-0.0006972991810419934,-0.0007218002197830708
2020-12-31,0.012295724447993848,0.0016959926097050533,0.13534243228582196,0.11478214541435863,0.004844228345038718,0.00042674877857657497,0.00023913800469529937,0.007304593383248271,0.0029956500291492896,0.0008544762945838349,-0.00020557588430040075,-0.0002167068490409045
2019-12-31,0.014730023514796573,0.002387641085444804,0.2430805447776954,0.2063711112342812,0.008031694579506574,0.0010784485161480328,0.0006354302597753212,0.021212984792352136,0.006838954744690428,0.0007617005561669534,-0.0007777661613521518,-0.000843181258026437
2018-12-31,0.013682949554106216,0.0020658886932157674,0.23867099667485187,0.20845978691322806,0.008463893390959841,0.0010814856400574292,0.0006372197568220701,0.022589963470556234,0.007341634652276386,0.0006927210819035239,0.0011691235406865307,0.0011919803270060765
2017-12-31,0.010864131801174261,0.001386395307849114,0.2064433544657609,0.13490480774342714,0.007779578606158834,0.000613387274056388,0.0003614125561493432,0.013448534936138243,0.004902976881540943,0.0006804987037543115,0.001167346227565778,0.0012967942433884398
2016-12-31,0.011781060975790111,0.0015851667857150519,0.1333848186075787,0.10289145560277495,0.006410949036556816,0.0004022217021567524,0.00023699215758729317,0.008466540583952952,0.0030575196031046073,0.0006568944759991432,-0.0007085554974734274,-0.000708828200428818
2015-12-31,0.00851856781578597,0.0009712155543209797,0.15064411804897035,0.11302772571327738,0.006464973887988475,0.00045303764981829845,0.00026693330947337267,0.009388844270576959,0.00407492114743561,0.0006355799129927395,0.00046171806935006097,0.000387603938305076
2014-12-31,0.007853054705177692,0.0008987616822931078,0.18121695038779592,0.13337152863007082,0.006464973887988475,0.000526651748384145,0.00031030730932076194,0.011102619238840384,0.004887031971206149,0.000610788013974341,-0.0003542428994598362,-0.000314812378271497
2013-12-31,0.009799310824201013,0.0012653210743288545,0.16221847010058263,0.1201964135634402,0.006933189267062849,0.000497404639568334,0.0002930746851627842,0.010743801652892564,0.004201649966034019,0.0005793619959967797,0.0003019341348667015,0.00026373968492818137
2012-12-31,0.011970362482807577,0.0016583356630589883,0.15657855507198967,0.11562994526346272,0.006969205834683955,0.0004933682887450235,0.0002906964358409145,0.01037203036348092,0.00371009827711922,0.0005446684048422717,-0.00023537201603066738,-0.000153996401191202
2011-12-31,0.012381501693361137,0.001740084604195699,0.11922447027450071,0.0956147425550278,0.0067891229965784256,0.0003761694899209559,0.0002216419913616097,0.008344775771393042,0.0027630370403588936,0.0005141242770937506,-0.0010991113434396236,-0.0014100585038072878
2010-12-31,0.015218066462575976,0.002578785839939387,0.083315561941754,0.04421737158292546,0.006573023590851792,0.0002950480417782032,0.00017384460271035207,0.006276069328220939,0.0018097473229990383,0.00048474123095331296,0.0023776964627983967,0.002712782813186243
2009-12-31,0.018084209592262302,0.003910602408662242,-0.038779074341699346,-0.043477596931405696,0.00466414550693319,2.156226498445939e-05,8.815790645888359e-06,0.0003497499935231483,7.349607107443781e-05,0.0006868152240547748,0.00021282453389092178,4.228878309486438e-05
