Date,long-term-debt-capital-annual,debt-equity-ratio-annual,pre-tax-profit-margin-annual,net-profit-margin-annual,asset-turnover-annual,roe-annual,return-on-tangible-equity-annual,roa-annual,roi-annual,book-value-per-share-annual,operating-cash-flow-per-share-annual,free-cash-flow-per-share-annual
2022-12-31,0.017430527825842614,0.005096557892907934,0.17908800669170533,0.1508931025628554,0.006392940752746263,0.0011468561165834854,0.0006977760270144333,0.013041788647374285,0.004844263071089386,0.0002129402988381798,0.0012494511238891795,0.001321070451037113
2021-12-31,0.012088675924693494,0.0017512863541473765,0.2192263336825498,0.18543401809620014,0.007419412929947776,0.0011061573414253183,0.000692961427817228,0.018157206145236925,0.0073618979758268525,0.0002770878418801841,-0.00017839344833594703,-0.00018979917460893995
2020-12-31,0.012795598739961842,0.0019469594756437014,0.1421723403991006,0.12349825180164538,0.0059967585089141014,0.0005432901912730677,0.0003402562079473035,0.010106479442472604,0.003482800258440422,0.0002722101173637834,-0.0004123714932915142,-0.00043771299592493284
2019-12-31,0.012487983791058461,0.0018940490822549265,0.17670336200221126,0.15469095178682726,0.007365388078516118,0.0007417221938815758,0.000468503496297639,0.015259462680380321,0.004810546229443938,0.00025756069458088054,0.00018240111517686008,0.00020329007473736296
2018-12-31,0.013848588372746497,0.0022303399159106082,0.18457470816959498,0.16478423804907624,0.007977669728074914,0.0008639039795526619,0.0005641331339322338,0.017247856162076736,0.005264062663497616,0.00022597809307856506,0.00024701167450775396,0.00026674178083587987
2017-12-31,0.01444015558217608,0.0024338780958836435,0.16560883752324085,0.11506776177446375,0.00788762830902215,0.0006062020436819934,0.00041426081958190067,0.01214539236767792,0.003651882745115626,0.00020760759577815365,-4.610559330893884e-05,-2.9909770339663062e-05
2016-12-31,0.013259978999364064,0.002298027085831383,0.10606466854111712,0.09027230267868555,0.006230866198451287,0.00038208596506913073,0.00024626113255021533,0.007489831342780902,0.002371971505116489,0.0002085825498002083,0.00016041122146715454,0.00014584256045424308
2015-12-31,0.01438395669728027,0.0024565199308923527,0.15571724646263038,0.12433813357343962,0.007689537187106069,0.0005770732643691459,0.00036948465971086835,0.012513277546050416,0.00364415942917221,0.0001901677364078853,-5.708311552535285e-05,-5.2703461490707404e-05
2014-12-31,0.012647706937604447,0.0020060665817717024,0.16325421440787102,0.12312836447588549,0.007743562038537727,0.000606662213971296,0.0003904744529929725,0.013061219202570015,0.004265761793005167,0.0001812040682172375,-6.69454608816867e-05,-7.434820235608935e-05
2013-12-31,0.012591508052708639,0.0022003096926358984,0.14940495169632245,0.12690811523743487,0.007653520619484964,0.0005702693179487449,0.000365731363956973,0.01212596181248219,0.004020608796607721,0.00017115022416556492,0.00011085554974734274,0.0001445824214312585
2012-12-31,0.011804723664167295,0.002021320028514412,0.1427396446273805,0.12151703574333213,0.007851611741401044,0.0005525264663654961,0.00035608279871140715,0.012223114588460843,0.004075834657923541,0.00016449542436351014,-0.00018780275309287334,-0.00019287539634151992
2011-12-31,0.014484523122883298,0.0027787489933320986,0.17159244781422237,0.11452424232483799,0.00813974428236989,0.0006600485413916601,0.0004167281564190847,0.014107878442446696,0.004130562240791399,0.0001537960425729923,-0.0004133124237672068,-0.0004458668366618918
2010-12-31,0.014262685419347205,0.0028890981471113904,0.10725569685249675,0.05763681589225985,0.007509454349000541,0.0004620043965984212,0.00022529070611926647,0.008561102619238842,0.002294904438498322,0.00019079702491302968,-7.868966718940582e-05,-3.506151516892349e-05
2009-12-31,0.015200319446293091,0.0029734687744070046,-0.9470346966578742,-0.7335386000613084,0.0024311183144246355,-0.0010110532903490456,-0.000490876082752231,-0.017538019119666317,-0.004663554087295062,0.00018383201246759384,0.0011597142359296045,0.0011201524026959564
